latitude,longitude,brightness
-12.4089,134.1636,335.6
-16.4465,124.1548,335.6
-15.1753,144.8096,335.6
-15.606,134.7702,335.6
-15.4122,141.9055,335.6
-15.5456,135.096,335.6
-12.3929,141.8193,335.6
-29.8965,115.509,335.5
-14.7781,142.0882,335.5
-15.3459,141.9058,335.5
-12.4871,131.2854,335.5
-25.491,131.9962,335.5
-16.9308,123.0059,335.5
-16.1425,136.3723,335.5
-25.5348,150.0214,335.5
-14.8148,130.7309,335.5
-23.2356,145.5043,335.5
-15.6742,131.4501,335.5
-28.7835,148.1749,335.5
-15.9956,136.5287,335.5
-12.9973,136.0705,335.5
-12.9518,130.956,335.5
-12.6568,131.276,335.5
-12.3157,132.9326,335.5
-22.588,150.5285,335.5
-13.4927,130.3188,335.5
-12.544,131.2715,335.5
-34.1401,116.9113,335.5
-12.917,134.2497,335.5
-17.0613,142.7074,335.5
-16.9292,142.5863,335.5
-17.015,142.5174,335.5
-16.1825,136.5367,335.5
-12.4226,133.8582,335.5
-12.2081,133.016,335.5
-15.6501,142.0351,335.5
-12.7766,131.9762,335.5
-25.88,150.8463,335.5
-12.4984,134.0645,335.5
-17.0906,125.2645,335.5
-14.0568,130.832,335.5
-28.9773,152.3659,335.5
-29.0696,152.4199,335.5
-28.9939,152.4984,335.5
-13.2453,130.8524,335.5
-29.0591,152.4365,335.5
-16.9724,143.0471,335.5
-25.9356,150.9193,335.5
-19.5459,143.9695,335.5
-12.7334,143.1268,335.5
-15.4899,142.1906,335.5
-12.1907,132.9473,335.5
-13.2824,130.8478,335.5
-13.3433,130.833,335.5
-15.7008,136.0926,335.5
-19.5272,143.9425,335.5
-35.0341,117.8046,335.5
-29.5973,153.2741,335.5
-29.5216,115.2454,335.5
-28.6819,148.1543,335.5
-12.5622,141.9016,335.5
-13.3118,130.9164,335.5
-13.861,130.7202,335.5
-13.3295,130.8751,335.5
-13.3375,130.8361,335.5
-27.3402,148.455,335.5
-11.4118,132.4321,335.5
-28.4489,122.6828,335.5
-29.1704,152.4211,335.5
-29.673,152.3777,335.5
-12.7221,141.8153,335.5
-12.116,132.9254,335.5
-11.0544,142.353,335.5
-12.3548,134.7878,335.5
-29.401,126.3739,335.5
-16.3652,133.7097,335.5
-16.3167,133.6418,335.5
-17.0584,122.418,335.5
-15.2962,141.7715,335.5
-14.3204,126.8819,335.5
-33.3891,122.8872,335.5
-14.2844,126.8792,335.5
-17.1959,143.3809,335.5
-17.2293,143.3692,335.5
-16.6295,127.6662,335.5
-26.2018,146.6528,335.5
-15.5589,134.6835,335.5
-12.5147,131.4849,335.4
-14.6498,126.7351,335.4
-16.3041,136.9154,335.4
-14.7146,130.7128,335.4
-14.134,143.4256,335.4
-16.1767,126.1331,335.4
-14.6386,131.4735,335.4
-14.918,129.767,335.4
-16.0927,136.5817,335.4
-13.3945,135.5811,335.4
-20.9257,130.3612,335.4
-16.202,136.9606,335.4
-16.4388,136.7083,335.4
-16.5279,124.0896,335.4
-13.967,130.1461,335.4
-31.6769,146.5643,335.4
-16.1402,136.9081,335.4
-14.1613,129.8175,335.4
-14.5356,143.8669,335.4
-22.7334,150.6263,335.4
-30.1782,152.3469,335.4
-17.2107,145.0333,335.4
-19.5308,143.9991,335.4
-14.0748,129.7765,335.4
-14.0852,129.7995,335.4
-15.7561,136.054,335.4
-31.9846,118.6491,335.4
-21.4895,119.4918,335.4
-15.6305,131.3072,335.4
-11.4204,132.413,335.4
-11.4191,132.4222,335.4
-13.8382,130.7123,335.4
-14.1843,130.7975,335.4
-22.4337,150.2825,335.4
-13.2088,141.8574,335.4
-21.8203,134.5027,335.4
-17.2049,143.2876,335.4
-12.6831,142.5618,335.4
-11.9574,133.1651,335.4
-12.5838,132.4996,335.4
-11.5959,132.8005,335.4
-17.2198,143.3288,335.4
-15.4966,130.0617,335.4
-13.3823,132.1726,335.4
-14.8217,141.6907,335.4
-14.7604,141.7782,335.4
-28.0156,148.2017,335.3
-15.1787,131.2062,335.3
-13.8656,129.7651,335.3
-29.0033,148.0225,335.3
-22.2272,119.5657,335.3
-11.3469,130.9088,335.3
-11.3443,130.9272,335.3
-12.8189,132.6799,335.3
-15.3732,131.1217,335.3
-16.8807,123.0775,335.3
-27.52,150.8104,335.3
-15.0047,129.7305,335.3
-15.4463,130.916,335.3
-16.8096,142.2593,335.3
-16.7915,142.2443,335.3
-16.1587,136.4587,335.3
-13.1635,130.1928,335.3
-12.6583,132.1246,335.3
-22.6008,150.525,335.3
-21.3538,147.8498,335.3
-15.2598,141.9195,335.3
-15.1809,142,335.3
-12.2608,133.1529,335.3
-16.9629,142.3911,335.3
-15.2276,144.611,335.3
-16.9212,142.6563,335.3
-17.0234,142.7116,335.3
-14.8255,142.2007,335.3
-12.1116,135.6998,335.3
-16.6317,136.8387,335.3
-13.2443,131.0242,335.3
-13.3544,131.0035,335.3
-22.6647,150.5785,335.3
-16.4298,136.4187,335.3
-17.208,125.3058,335.3
-12.8214,142.7585,335.3
-13.2933,130.7737,335.3
-26.266,150.9781,335.3
-30.2288,152.4749,335.3
-19.4808,146.8624,335.3
-14.688,126.5918,335.3
-12.7146,132.6317,335.3
-29.0548,152.4697,335.3
-17.0678,143.1471,335.3
-22.5544,150.6678,335.3
-17.1282,145.4984,335.3
-22.5832,150.2534,335.3
-12.1558,132.8449,335.3
-12.9701,130.3448,335.3
-16.4064,136.5267,335.3
-11.8309,133.3246,335.3
-29.0915,152.511,335.3
-12.3437,134.8261,335.3
-28.9097,152.2846,335.3
-29.7807,152.0935,335.3
-14.389,133.0539,335.3
-16.1521,136.5903,335.3
-28.4459,122.5692,335.3
-14.5143,126.929,335.3
-14.1621,130.8377,335.3
-14.1262,130.0059,335.3
-16.8178,138.5763,335.3
-30.0824,152.4302,335.3
-13.072,130.3624,335.3
-12.7434,141.8102,335.3
-30.0152,152.2448,335.3
-11.7578,142.4007,335.3
-14.1915,126.5539,335.3
-13.9063,132.8298,335.3
-15.538,135.0858,335.3
-13.3817,132.4097,335.3
-16.4606,124.172,335.3
-12.348,136.4807,335.3
-13.008,141.695,335.3
-12.7626,142.1759,335.2
-12.7429,134.4108,335.2
-15.4279,142.3881,335.2
-15.4985,130.4712,335.2
-15.356,130.8165,335.2
-15.3576,131.0436,335.2
-31.3108,152.5598,335.2
-15.8994,136.1652,335.2
-16.2627,136.9787,335.2
-16.893,123.0534,335.2
-29.8956,152.9529,335.2
-11.4066,130.892,335.2
-16.2371,144.636,335.2
-16.2442,144.6317,335.2
-16.3065,136.954,335.2
-14.6611,131.6482,335.2
-13.5716,143.1352,335.2
-14.6443,131.689,335.2
-12.5479,132.0128,335.2
-22.0903,148.7513,335.2
-16.6919,136.7583,335.2
-15.0662,130.6936,335.2
-12.5416,141.9456,335.2
-16.0413,136.5504,335.2
-16.3539,144.6488,335.2
-13.4362,143.0424,335.2
-12.962,130.9444,335.2
-11.6735,130.4425,335.2
-11.8117,130.1148,335.2
-22.5367,150.3384,335.2
-16.8585,142.271,335.2
-27.4676,150.0195,335.2
-13.7707,136.6641,335.2
-12.4869,133.888,335.2
-12.6311,142.5831,335.2
-16.1677,136.5456,335.2
-15.2871,134.3906,335.2
-17.0676,128.1657,335.2
-13.3638,131.071,335.2
-15.4217,135.6333,335.2
-12.8216,142.9467,335.2
-28.119,153.1219,335.2
-14.5027,126.7674,335.2
-29.0685,152.3806,335.2
-23.7636,150.9865,335.2
-14.4815,126.7268,335.2
-17.0683,142.9044,335.2
-11.9244,135.7797,335.2
-13.1796,142.8638,335.2
-14.4888,126.8153,335.2
-30.0989,152.3315,335.2
-16.6489,139.2175,335.2
-12.6048,135.1721,335.2
-28.9651,152.4819,335.2
-13.5927,130.061,335.2
-11.8126,133.336,335.2
-17.1363,143.1696,335.2
-14.1859,130.7564,335.2
-14.7598,126.4313,335.2
-12.2864,132.8506,335.2
-11.7106,130.5592,335.2
-21.6187,119.3593,335.2
-15.6085,131.294,335.2
-15.587,131.2807,335.2
-13.613,130.1629,335.2
-13.6071,129.9925,335.2
-12.6663,131.2861,335.2
-28.8877,152.2844,335.2
-25.522,150.4647,335.2
-26.1804,153.044,335.2
-29.2269,127.1458,335.2
-13.4775,132.2056,335.2
-12.4061,134.7914,335.2
-12.5448,130.661,335.2
-28.2714,152.0012,335.2
-13.3258,132.3629,335.2
-29.8979,152.2345,335.2
-15.5111,135.0053,335.2
-11.6666,142.2114,335.2
-16.6343,124.8979,335.2
-12.5326,132.0705,335.2
-12.9419,141.6805,335.2
-29.0015,151.985,335.2
-15.5789,135.0792,335.2
-18.2941,142.4877,335.2
-15.9764,144.6063,335.2
-14.1814,130.7131,335.1
-21.8003,148.8859,335.1
-32.4179,151.4598,335.1
-15.3982,130.8236,335.1
-14.6653,131.6697,335.1
-29.5691,152.8404,335.1
-15.8018,137.0815,335.1
-13.5018,131.3901,335.1
-12.1881,131.0361,335.1
-15.3265,130.2967,335.1
-15.3129,130.2514,335.1
-13.5477,142.8436,335.1
-14.9676,141.6744,335.1
-11.9555,142.4866,335.1
-16.5368,136.7732,335.1
-16.5434,136.8925,335.1
-23.5621,114.5926,335.1
-16.1491,136.8744,335.1
-15.1701,142.0083,335.1
-15.5668,131.4969,335.1
-16.192,136.5053,335.1
-16.0668,136.8539,335.1
-12.2469,134.8919,335.1
-13.1118,130.2165,335.1
-14.2496,129.9127,335.1
-13.3206,130.9633,335.1
-12.3735,134.8598,335.1
-29.2713,148.3397,335.1
-22.5715,150.1947,335.1
-27.0619,126.4013,335.1
-15.4281,135.6248,335.1
-30.1329,152.1924,335.1
-25.9624,150.9154,335.1
-25.9591,150.8739,335.1
-18.1318,144.752,335.1
-26.3833,150.6853,335.1
-17.1549,143.0996,335.1
-11.1393,142.4687,335.1
-30.2417,152.6062,335.1
-13.3954,130.7948,335.1
-14.1901,129.8893,335.1
-17.2768,145.1903,335.1
-28.4581,122.5592,335.1
-29.4001,130.2616,335.1
-12.3335,135.5458,335.1
-12.5664,141.9008,335.1
-28.8885,152.2668,335.1
-12.8955,130.4948,335.1
-12.8429,130.4577,335.1
-26.4477,147.2022,335.1
-12.1197,133.0367,335.1
-12.5591,142.1551,335.1
-12.1936,134.3282,335.1
-15.5383,134.9334,335.1
-12.6466,142.0635,335.1
-16.5789,123.9855,335.1
-11.5789,132.8415,335.1
-13.9173,132.9198,335.1
-27.6342,125.1902,335.1
-15.5967,134.5822,335.1
-17.0041,143.2356,335.1
-15.9373,144.6193,335.1
-12.0933,141.8623,335.1
-15.7738,137.0494,335
-14.0741,143.6328,335
-15.1754,130.4833,335
-15.6257,136.5844,335
-29.9349,152.9401,335
-29.9286,152.9694,335
-14.7749,142.0264,335
-15.0805,129.8942,335
-13.6455,130.9931,335
-15.0026,129.8126,335
-16.6488,136.7573,335
-12.6969,135.0918,335
-17.633,138.7774,335
-16.804,142.2464,335
-32.1043,146.8763,335
-14.4146,144.2552,335
-12.9191,142.0555,335
-12.2928,134.7091,335
-12.6643,131.2992,335
-12.4344,133.8869,335
-12.4359,133.877,335
-16.6356,136.8737,335
-16.3521,136.4854,335
-12.122,135.5862,335
-16.3734,136.4082,335
-38.4191,147.0568,335
-15.4811,135.6116,335
-24.3776,128.7771,335
-17.1505,142.9384,335
-16.5687,122.8584,335
-16.3557,136.4963,335
-16.0208,136.3587,335
-29.5232,153.3154,335
-14.5829,126.6931,335
-11.4135,130.79,335
-16.5421,122.892,335
-28.9349,152.3215,335
-13.8734,130.6906,335
-12.9063,134.7627,335
-12.3407,134.844,335
-11.3447,132.0132,335
-12.2203,135.9232,335
-14.6299,141.6305,335
-22.4454,150.6343,335
-29.2637,149.3745,335
-29.2673,149.3967,335
-12.1141,133.0289,335
-33.3438,122.9529,335
-15.485,134.9818,335
-13.9211,132.886,335
-13.3796,132.3835,335
-13.9686,132.8963,335
-16.493,124.1626,335
-13.3442,132.3393,335
-28.3,128.4307,335
-14.8529,144.3027,334.9
-15.1813,129.9411,334.9
-15.3813,130.7608,334.9
-15.1745,129.8353,334.9
-15.3507,131.0326,334.9
-13.4894,132.1448,334.9
-15.6963,137.0371,334.9
-15.576,130.6535,334.9
-30.9062,152.4029,334.9
-29.5906,152.8289,334.9
-11.2141,132.3666,334.9
-16.6651,142.0599,334.9
-15.6948,137.0355,334.9
-15.2999,130.3183,334.9
-14.3003,130.7897,334.9
-14.0563,129.7654,334.9
-27.5617,150.7806,334.9
-13.4828,131.4346,334.9
-30.9201,152.4588,334.9
-14.0252,129.8556,334.9
-16.1692,136.3671,334.9
-16.3261,144.6761,334.9
-12.6871,131.7131,334.9
-22.7508,150.5399,334.9
-12.2972,134.7995,334.9
-11.2148,132.2182,334.9
-31.4057,115.8801,334.9
-14.1652,129.9401,334.9
-25.2074,131.0464,334.9
-11.4135,132.0792,334.9
-22.6974,150.6239,334.9
-12.5459,142.322,334.9
-14.0224,143.1338,334.9
-15.376,134.1936,334.9
-18.1121,144.8273,334.9
-12.821,142.7772,334.9
-13.2603,130.8945,334.9
-14.0968,130.7266,334.9
-12.2843,134.6091,334.9
-16.3316,136.519,334.9
-16.1775,136.5927,334.9
-27.9224,123.2875,334.9
-29.1187,152.4685,334.9
-12.126,132.8379,334.9
-14.0915,129.8326,334.9
-14.0319,129.8614,334.9
-11.3664,132.4734,334.9
-16.8069,138.5572,334.9
-15.6171,131.2445,334.9
-15.454,135.1222,334.9
-25.9368,128.3885,334.9
-21.7064,134.6177,334.9
-12.9502,141.6769,334.9
-12.5723,132.4801,334.9
-11.6741,142.2443,334.9
-13.3338,132.2021,334.9
-42.5587,147.7342,334.9
-11.8008,142.2623,334.9
-30.8578,152.1479,334.9
-17.2058,143.3812,334.9
-17.1866,143.3824,334.9
-16.6064,127.6946,334.9
-12.3788,132.8821,334.9
-28.0323,131.6604,334.9
-13.3318,142.009,334.9
-15.1867,131.3325,334.8
-14.19,129.9901,334.8
-15.2819,131.116,334.8
-13.4996,132.1058,334.8
-13.3996,132.1252,334.8
-16.3062,136.9334,334.8
-29.9263,152.8946,334.8
-13.0395,131.0021,334.8
-12.7689,136.2792,334.8
-29.5985,152.8415,334.8
-16.6411,142.1562,334.8
-14.5212,130.6692,334.8
-12.7675,132.9498,334.8
-16.6747,128.218,334.8
-15.1095,129.7076,334.8
-28.0288,148.14,334.8
-16.0837,136.5802,334.8
-12.8871,130.7355,334.8
-14.8244,130.7224,334.8
-14.8452,130.7383,334.8
-14.2079,132.7321,334.8
-12.6454,132.1773,334.8
-16.031,136.525,334.8
-16.4777,136.7399,334.8
-14.8364,141.6436,334.8
-15.6798,131.4251,334.8
-16.3511,144.6817,334.8
-14.6988,142.2031,334.8
-16.5674,124.1312,334.8
-26.2588,150.9085,334.8
-12.6835,132.142,334.8
-12.5545,132.8293,334.8
-16.2298,136.5035,334.8
-16.0882,136.8842,334.8
-16.8215,123.1117,334.8
-14.1864,129.806,334.8
-17.01,142.7579,334.8
-15.5671,131.5956,334.8
-11.7949,132.7797,334.8
-12.5666,134.5017,334.8
-17.4236,145.9794,334.8
-12.7158,132.2826,334.8
-30.1462,152.1905,334.8
-12.4956,134.0701,334.8
-12.6225,142.6212,334.8
-14.0874,130.8302,334.8
-22.7272,150.6287,334.8
-29.708,152.4598,334.8
-30.1199,152.1919,334.8
-14.0324,130.8132,334.8
-29.0338,152.3631,334.8
-29.0025,152.393,334.8
-25.9577,150.8839,334.8
-16.1178,144.3784,334.8
-29.0807,152.3092,334.8
-18.0655,144.7645,334.8
-16.1076,144.4295,334.8
-17.0685,142.8997,334.8
-12.6018,134.3228,334.8
-29.5832,153.2374,334.8
-29.7191,152.4064,334.8
-29.0415,152.4976,334.8
-28.9757,152.3274,334.8
-14.0709,129.7891,334.8
-19.5154,143.9403,334.8
-15.4012,135.3426,334.8
-12.9004,134.7711,334.8
-11.4234,130.8089,334.8
-14.4065,126.8024,334.8
-14.1448,130.7961,334.8
-27.303,148.4261,334.8
-14.6424,129.9048,334.8
-14.1201,130.8293,334.8
-11.3283,132.2568,334.8
-11.5653,130.7489,334.8
-28.4329,122.5571,334.8
-30.0721,152.4109,334.8
-14.1579,132.7911,334.8
-14.1885,136.4589,334.8
-11.6127,130.8006,334.8
-12.5367,135.7841,334.8
-29.7206,152.072,334.8
-22.4561,150.618,334.8
-16.2372,136.1739,334.8
-21.8037,134.5955,334.8
-12.5052,130.7149,334.8
-11.6694,130.302,334.8
-13.9065,132.8122,334.8
-14.3218,143.5816,334.8
-12.0557,142.2819,334.8
-14.166,126.5256,334.8
-16.0179,136.6069,334.8
-13.3538,132.197,334.8
-22.3855,150.561,334.8
-17.2077,143.3594,334.8
-29.7517,152.5641,334.8
-16.3927,124.0967,334.8
-14.3697,126.9848,334.8
-16.3653,123.9191,334.8
-14.5751,134.4995,334.8
-15.4106,130.5175,334.7
-15.239,129.8487,334.7
-15.58,130.5921,334.7
-15.5718,131.3202,334.7
-16.5733,141.8177,334.7
-11.4069,130.903,334.7
-12.5234,131.26,334.7
-16.4943,136.7074,334.7
-16.5808,136.6901,334.7
-12.6537,132.9842,334.7
-12.455,130.9523,334.7
-13.133,130.2212,334.7
-12.3036,134.8199,334.7
-26.9974,150.7107,334.7
-32.5386,145.9519,334.7
-16.8339,123.1248,334.7
-13.1014,130.2351,334.7
-12.2133,134.385,334.7
-12.5608,135.313,334.7
-12.2965,134.634,334.7
-13.9124,129.8304,334.7
-12.669,135.2411,334.7
-12.8051,132.0632,334.7
-16.4392,136.4061,334.7
-14.5096,126.7287,334.7
-12.4908,134.075,334.7
-11.078,142.4821,334.7
-25.9489,150.82,334.7
-28.638,151.9081,334.7
-26.3821,150.6708,334.7
-26.2676,150.989,334.7
-17.4571,145.0414,334.7
-14.1094,130.7878,334.7
-12.2728,133.0919,334.7
-11.2888,132.2488,334.7
-29.0606,152.4247,334.7
-28.6108,151.9017,334.7
-13.2708,130.8745,334.7
-14.291,135.4767,334.7
-16.9791,122.6362,334.7
-14.1615,130.7458,334.7
-12.9356,134.7405,334.7
-14.1823,129.9009,334.7
-29.7971,152.1237,334.7
-30.0622,152.3587,334.7
-14.1215,129.8821,334.7
-26.3229,129.9451,334.7
-21.4811,119.4947,334.7
-11.6206,130.8113,334.7
-11.4258,132.3852,334.7
-42.6156,145.5822,334.7
-16.3163,136.1759,334.7
-21.7707,134.5177,334.7
-12.0192,134.6823,334.7
-22.4594,150.6984,334.7
-16.5131,123.9496,334.7
-12.5419,132.0477,334.7
-12.3984,134.533,334.7
-12.3838,141.8179,334.7
-13.3448,141.982,334.7
-13.298,141.9848,334.7
-12.9895,141.7604,334.7
-14.2108,130.6834,334.6
-16.3386,136.9497,334.6
-16.6482,142.0472,334.6
-16.4687,141.6545,334.6
-16.3547,136.9672,334.6
-16.1961,136.0219,334.6
-12.9906,133.0068,334.6
-13.0952,132.2874,334.6
-12.8061,132.8276,334.6
-16.2066,126.1636,334.6
-15.4965,131.0373,334.6
-16.4756,136.751,334.6
-12.9439,141.8283,334.6
-16.5126,136.8721,334.6
-13.2782,135.8754,334.6
-13.8971,129.8819,334.6
-12.1791,134.4796,334.6
-12.1805,134.4702,334.6
-12.3025,132.913,334.6
-16.5498,124.1628,334.6
-10.8202,142.4133,334.6
-16.0041,144.31,334.6
-17.1077,142.641,334.6
-14.4761,133.7614,334.6
-17.0634,142.5777,334.6
-12.3,134.1598,334.6
-15.4782,135.5924,334.6
-27.9766,150.0175,334.6
-15.8538,130.2231,334.6
-12.182,134.4375,334.6
-17.627,141.0555,334.6
-22.699,150.6108,334.6
-22.7333,150.5891,334.6
-14.6278,126.6052,334.6
-14.3047,129.8583,334.6
-13.0158,130.9097,334.6
-20.3589,118.9196,334.6
-29.0133,152.3203,334.6
-13.272,130.7628,334.6
-13.8543,134.2554,334.6
-12.5139,134.0421,334.6
-15.6021,142.1296,334.6
-16.8403,122.9017,334.6
-13.2108,130.7213,334.6
-14.0777,129.8693,334.6
-14.0692,129.898,334.6
-12.5322,134.0364,334.6
-12.3644,134.8488,334.6
-22.5256,150.638,334.6
-14.3492,129.9388,334.6
-13.9745,130.8344,334.6
-13.6118,130.0776,334.6
-30.0811,152.4113,334.6
-12.987,130.3926,334.6
-16.4171,136.5281,334.6
-15.6303,135.9742,334.6
-26.3312,130.0883,334.6
-15.4504,135.2544,334.6
-14.1012,129.8314,334.6
-13.3334,130.8788,334.6
-14.1824,132.7887,334.6
-29.8439,152.0775,334.6
-11.3053,132.3118,334.6
-25.532,150.4839,334.6
-12.6826,143.1027,334.6
-11.7959,142.5279,334.6
-16.4943,124.039,334.6
-29.139,152.3301,334.6
-12.5459,135.6998,334.6
-16.4663,123.946,334.6
-13.3489,132.4046,334.6
-13.3335,132.1061,334.6
-12.9452,141.6554,334.6
-15.5753,134.8244,334.6
-17.0048,138.9342,334.6
-13.9169,132.9174,334.6
-15.1646,131.2046,334.5
-15.1646,130.4505,334.5
-12.7447,132.4901,334.5
-29.067,152.6478,334.5
-12.0119,135.5758,334.5
-25.8933,151.0113,334.5
-14.7557,130.7648,334.5
-12.2181,131.0349,334.5
-11.5037,132.6356,334.5
-29.6268,149.6911,334.5
-16.6121,141.8914,334.5
-27.577,149.085,334.5
-16.2679,135.9854,334.5
-16.1976,126.165,334.5
-15.3634,130.1898,334.5
-15.6496,131.42,334.5
-16.5216,136.7472,334.5
-16.8438,142.2655,334.5
-12.6812,131.7946,334.5
-12.6135,131.5078,334.5
-26.9414,153.1368,334.5
-15.5009,141.9065,334.5
-16.5654,124.1435,334.5
-16.2592,136.4402,334.5
-31.8337,147.2453,334.5
-12.5675,132.8557,334.5
-17.1573,142.6436,334.5
-12.9018,134.2817,334.5
-12.429,133.8796,334.5
-21.4667,148.4144,334.5
-15.4579,135.6016,334.5
-12.4281,134.4071,334.5
-12.4974,133.8553,334.5
-12.8338,142.9653,334.5
-16.4272,136.3965,334.5
-13.1576,130.762,334.5
-11.6094,132.7853,334.5
-13.1751,130.8472,334.5
-25.7483,149.3928,334.5
-14.5405,126.8482,334.5
-14.6047,126.7108,334.5
-28.9605,152.4092,334.5
-15.6738,142.2646,334.5
-15.998,136.2158,334.5
-15.9729,136.6972,334.5
-28.9413,152.4938,334.5
-13.3444,130.8177,334.5
-12.1984,132.9402,334.5
-22.6234,149.3592,334.5
-28.9298,152.4293,334.5
-16.3992,136.5604,334.5
-12.1814,132.8009,334.5
-11.4299,132.3108,334.5
-13.4563,130.7955,334.5
-15.4587,135.2669,334.5
-15.4664,135.2562,334.5
-15.1789,131.644,334.5
-30.8863,152.3571,334.5
-29.0966,152.3354,334.5
-16.3219,133.614,334.5
-16.3767,133.7037,334.5
-13.4688,132.2252,334.5
-12.4681,130.69,334.5
-11.8555,133.368,334.5
-13.383,132.1832,334.5
-17.2225,143.3419,334.5
-31.2958,146.3375,334.5
-17.0359,143.3113,334.5
-16.3704,124.0655,334.5
-27.2181,149.8276,334.5
-14.2687,143.573,334.5
-12.35,136.4779,334.5
-12.3524,136.4583,334.5
-31.0803,115.6132,334.5
-14.7467,130.6985,334.4
-15.1804,129.9522,334.4
-11.632,130.3646,334.4
-12.2877,134.0367,334.4
-27.5172,149.0719,334.4
-14.2602,130.735,334.4
-15.3035,131.11,334.4
-15.476,130.8071,334.4
-16.3074,137.0722,334.4
-14.6351,131.5842,334.4
-30.0303,152.7863,334.4
-12.1597,134.5313,334.4
-12.269,131.1483,334.4
-11.639,130.4344,334.4
-33.8277,122.5587,334.4
-11.6368,130.4374,334.4
-11.3978,130.9017,334.4
-15.6134,131.4563,334.4
-12.6842,131.7002,334.4
-12.6558,132.9329,334.4
-16.5193,136.891,334.4
-22.6463,150.5543,334.4
-12.9378,135.3278,334.4
-13.0996,130.2307,334.4
-15.5713,131.5318,334.4
-15.371,141.7961,334.4
-31.622,150.1489,334.4
-15.1425,134.3378,334.4
-13.8732,129.8331,334.4
-12.2709,134.1287,334.4
-12.166,134.6295,334.4
-12.4933,132.9577,334.4
-14.2585,132.8493,334.4
-13.0468,130.8295,334.4
-12.6665,131.2755,334.4
-13.3952,130.7646,334.4
-26.1557,151.1129,334.4
-16.6018,124.0906,334.4
-21.5354,135.4843,334.4
-17.0096,142.8171,334.4
-12.501,134.0239,334.4
-12.7023,142.3202,334.4
-13.2808,130.7227,334.4
-29.0669,152.3911,334.4
-29.004,152.3828,334.4
-28.9829,152.4553,334.4
-26.384,150.6588,334.4
-18.1278,144.7808,334.4
-30.8178,152.0373,334.4
-14.0955,130.7158,334.4
-16.5368,139.3623,334.4
-19.5344,143.968,334.4
-30.2184,152.5917,334.4
-16.533,139.2538,334.4
-14.5676,126.6269,334.4
-11.3891,132.4297,334.4
-29.0727,152.5045,334.4
-12.2025,133.1023,334.4
-13.898,130.6917,334.4
-29.1075,152.4669,334.4
-14.3115,126.7358,334.4
-29.8415,152.1006,334.4
-15.6387,131.1781,334.4
-14.1775,132.8084,334.4
-22.4529,150.6104,334.4
-14.5994,141.6393,334.4
-42.6049,145.5922,334.4
-26.7933,147.7859,334.4
-17.1424,143.2816,334.4
-15.6642,134.727,334.4
-16.6108,124.0493,334.4
-22.2701,124.8758,334.3
-15.5097,130.6084,334.3
-15.1723,131.1876,334.3
-15.8019,137.0535,334.3
-11.6421,130.3929,334.3
-12.3646,131.1216,334.3
-15.5604,130.6735,334.3
-15.7143,137.0399,334.3
-12.892,132.6112,334.3
-16.3852,136.8512,334.3
-16.3754,136.9701,334.3
-16.3635,136.9812,334.3
-13.2195,142.7005,334.3
-33.968,146.3776,334.3
-16.289,136.8624,334.3
-12.2702,136.014,334.3
-12.9997,133.0082,334.3
-11.2359,131.851,334.3
-11.2372,131.8419,334.3
-15.3439,130.248,334.3
-14.7017,130.7855,334.3
-14.1083,129.7682,334.3
-15.4901,131.0043,334.3
-15.6354,131.448,334.3
-12.8085,141.933,334.3
-12.3387,141.8779,334.3
-12.879,131.9555,334.3
-12.7192,131.7908,334.3
-12.6558,132.1561,334.3
-23.5654,114.6004,334.3
-20.8539,128.0518,334.3
-12.9633,136.0608,334.3
-11.2135,132.2276,334.3
-13.5811,130.3261,334.3
-17.1424,142.4846,334.3
-16.9302,142.3799,334.3
-16.5671,136.8699,334.3
-16.043,136.866,334.3
-11.4447,132.1011,334.3
-16.9328,142.5749,334.3
-12.4118,133.8668,334.3
-12.5316,142.5137,334.3
-16.9828,128.1646,334.3
-15.4476,135.6095,334.3
-12.5237,142.5319,334.3
-13.0345,143.0218,334.3
-11.3642,132.1347,334.3
-12.7487,132.0379,334.3
-12.5151,133.8267,334.3
-12.4624,141.8707,334.3
-15.2827,134.493,334.3
-22.5541,150.1621,334.3
-23.7881,150.9858,334.3
-13.0043,141.8285,334.3
-22.6914,150.6806,334.3
-13.1673,130.8793,334.3
-30.2173,152.5059,334.3
-29.5461,153.2207,334.3
-30.1081,152.2056,334.3
-12.7926,141.8564,334.3
-17.082,125.2481,334.3
-14.5858,126.8158,334.3
-14.2987,135.5487,334.3
-15.3782,134.2066,334.3
-17.0675,125.2384,334.3
-16.011,136.278,334.3
-12.9167,136.0383,334.3
-11.6931,132.7757,334.3
-12.2221,135.4111,334.3
-12.7332,143.1483,334.3
-14.066,129.9271,334.3
-14.4415,126.7975,334.3
-11.0714,132.499,334.3
-12.9487,134.8181,334.3
-17.0477,125.1925,334.3
-16.3652,136.5404,334.3
-14.3359,126.6979,334.3
-28.937,152.3513,334.3
-15.7485,136.0921,334.3
-30.7879,152.0528,334.3
-12.3724,136.5992,334.3
-29.9791,115.0687,334.3
-13.5435,130.0916,334.3
-30.2591,115.1203,334.3
-29.7852,152.0741,334.3
-30.7496,152.0463,334.3
-16.4121,136.5629,334.3
-15.4086,135.2114,334.3
